Area Name,Occupational Code,Occupational Title,Estimated Employment,Pay Type,Mean Wage,Entry Wage,Experienced Wage,10th Percentile Wage,25th Percentile Wage,Median Wage,75th Percentile Wage,90th Percentile Wage
"Sioux City, IA-NE-SD Metropolitan Statistical Area",13-2011,Accountants and Auditors,260,Annual wage,62273.00,42002.00,72409.00,38833.00,48271.00,58940.00,72224.00,95201.00
"Sioux City, IA-NE-SD Metropolitan Statistical Area",13-2041,Credit Analysts,,Hourly wage,26.54,24.21,27.71,21.60,25.43,27.32,29.21,30.34
"Sioux City, IA-NE-SD Metropolitan Statistical Area",13-2041,Credit Analysts,,Annual wage,55212.00,50351.00,57642.00,44930.00,52890.00,56834.00,60752.00,63103.00
"Sioux City, IA-NE-SD Metropolitan Statistical Area",13-2052,Personal Financial Advisors,50,Hourly wage,42.97,21.88,53.51,16.73,28.80,35.06,43.94,88.23
"Sioux City, IA-NE-SD Metropolitan Statistical Area",13-2052,Personal Financial Advisors,50,Annual wage,89368.00,45512.00,111296.00,34792.00,59907.00,72917.00,91391.00,183522.00
"Sioux City, IA-NE-SD Metropolitan Statistical Area",13-2053,Insurance Underwriters,,Hourly wage,39.49,30.38,44.05,27.39,33.27,40.04,46.95,50.81
"Sioux City, IA-NE-SD Metropolitan Statistical Area",13-2053,Insurance Underwriters,,Annual wage,82144.00,63182.00,91624.00,56977.00,69207.00,83278.00,97652.00,105681.00
"Sioux City, IA-NE-SD Metropolitan Statistical Area",13-2071,Credit Counselors,10,Hourly wage,19.01,14.92,21.05,13.64,15.67,17.95,21.97,27.28
"Sioux City, IA-NE-SD Metropolitan Statistical Area",13-2071,Credit Counselors,10,Annual wage,39531.00,31043.00,43775.00,28379.00,32600.00,37343.00,45706.00,56736.00
"Sioux City, IA-NE-SD Metropolitan Statistical Area",13-2072,Loan Officers,140,Hourly wage,31.82,20.22,37.61,17.92,23.41,28.87,36.78,48.59
"Sioux City, IA-NE-SD Metropolitan Statistical Area",13-2072,Loan Officers,140,Annual wage,66177.00,42064.00,78233.00,37275.00,48692.00,60045.00,76512.00,101075.00
"Sioux City, IA-NE-SD Metropolitan Statistical Area",13-2098,"Financial and Investment Analysts, Financial Risk Specialists, and Financial Specialists, All Other",50,Hourly wage,34.00,21.88,40.07,19.69,24.63,30.64,41.95,51.87
"Sioux City, IA-NE-SD Metropolitan Statistical Area",13-2098,"Financial and Investment Analysts, Financial Risk Specialists, and Financial Specialists, All Other",50,Annual wage,70729.00,45505.00,83341.00,40954.00,51221.00,63730.00,87258.00,107898.00
"Sioux City, IA-NE-SD Metropolitan Statistical Area",15-0000,Computer and Mathematical Occupations,480,Hourly wage,33.99,20.13,40.92,17.88,23.27,33.56,42.29,52.12
"Sioux City, IA-NE-SD Metropolitan Statistical Area",15-0000,Computer and Mathematical Occupations,480,Annual wage,70690.00,41863.00,85104.00,37198.00,48402.00,69800.00,87968.00,108409.00
"Sioux City, IA-NE-SD Metropolitan Statistical Area",15-1211,Computer Systems Analysts,90,Hourly wage,38.13,31.68,41.35,27.79,34.15,37.84,41.79,50.08
"Sioux City, IA-NE-SD Metropolitan Statistical Area",15-1211,Computer Systems Analysts,90,Annual wage,79308.00,65897.00,86013.00,57798.00,71022.00,78699.00,86933.00,104158.00
"Sioux City, IA-NE-SD Metropolitan Statistical Area",15-1212,Information Security Analysts,10,Hourly wage,50.83,34.06,59.22,31.85,36.68,47.95,65.34,79.16
"Sioux City, IA-NE-SD Metropolitan Statistical Area",15-1212,Information Security Analysts,10,Annual wage,105736.00,70853.00,123178.00,66244.00,76288.00,99739.00,135909.00,164645.00
"Sioux City, IA-NE-SD Metropolitan Statistical Area",15-1231,Computer Network Support Specialists,,Hourly wage,26.56,21.87,28.90,20.98,23.65,27.33,30.10,31.76
"Sioux City, IA-NE-SD Metropolitan Statistical Area",15-1231,Computer Network Support Specialists,,Annual wage,55240.00,45479.00,60120.00,43636.00,49192.00,56838.00,62600.00,66057.00
"Sioux City, IA-NE-SD Metropolitan Statistical Area",15-1232,Computer User Support Specialists,110,Hourly wage,22.36,15.99,25.55,14.75,17.49,21.31,26.55,31.07
"Sioux City, IA-NE-SD Metropolitan Statistical Area",15-1232,Computer User Support Specialists,110,Annual wage,46508.00,33252.00,53136.00,30676.00,36388.00,44329.00,55230.00,64633.00
"Sioux City, IA-NE-SD Metropolitan Statistical Area",15-1244,Network and Computer Systems Administrators,70,Hourly wage,36.67,25.08,42.47,22.63,28.54,36.11,44.51,52.65
"Sioux City, IA-NE-SD Metropolitan Statistical Area",15-1244,Network and Computer Systems Administrators,70,Annual wage,76280.00,52165.00,88337.00,47075.00,59358.00,75101.00,92575.00,109519.00
"Sioux City, IA-NE-SD Metropolitan Statistical Area",15-1251,Computer Programmers,10,Hourly wage,,,,,,,,
"Sioux City, IA-NE-SD Metropolitan Statistical Area",15-1251,Computer Programmers,10,Annual wage,,,,,,,,
"Sioux City, IA-NE-SD Metropolitan Statistical Area",15-1256,Software Developers and Software Quality Assurance Analysts and Testers,80,Hourly wage,45.39,35.10,50.53,33.75,38.19,45.02,52.44,61.35
"Sioux City, IA-NE-SD Metropolitan Statistical Area",15-1256,Software Developers and Software Quality Assurance Analysts and Testers,80,Annual wage,94405.00,73013.00,105102.00,70202.00,79437.00,93639.00,109082.00,127616.00
"Sioux City, IA-NE-SD Metropolitan Statistical Area",15-1257,Web Developers and Digital Interface Designers,10,Hourly wage,,,,,,,,
"Sioux City, IA-NE-SD Metropolitan Statistical Area",15-1257,Web Developers and Digital Interface Designers,10,Annual wage,,,,,,,,
"Sioux City, IA-NE-SD Metropolitan Statistical Area",15-1299,"Computer Occupations, All Other",30,Hourly wage,30.41,18.64,36.30,17.04,20.97,32.36,37.58,40.93
"Sioux City, IA-NE-SD Metropolitan Statistical Area",15-1299,"Computer Occupations, All Other",30,Annual wage,63260.00,38777.00,75501.00,35435.00,43608.00,67314.00,78177.00,85129.00
"Sioux City, IA-NE-SD Metropolitan Statistical Area",15-2041,Statisticians,,Hourly wage,26.85,16.77,31.89,15.95,17.36,19.85,40.54,51.07
"Sioux City, IA-NE-SD Metropolitan Statistical Area",15-2041,Statisticians,,Annual wage,55851.00,34887.00,66333.00,33169.00,36099.00,41281.00,84332.00,106222.00
"Sioux City, IA-NE-SD Metropolitan Statistical Area",17-0000,Architecture and Engineering Occupations,430,Hourly wage,34.83,22.54,40.97,20.58,24.88,33.44,43.30,50.95
"Sioux City, IA-NE-SD Metropolitan Statistical Area",17-0000,Architecture and Engineering Occupations,430,Annual wage,72445.00,46891.00,85221.00,42799.00,51744.00,69548.00,90074.00,105984.00
"Sioux City, IA-NE-SD Metropolitan Statistical Area",17-1022,Surveyors,20,Hourly wage,32.65,21.87,38.04,20.04,24.35,33.17,41.46,46.28
"Sioux City, IA-NE-SD Metropolitan Statistical Area",17-1022,Surveyors,20,Annual wage,67908.00,45489.00,79117.00,41675.00,50647.00,68997.00,86231.00,96259.00
"Sioux City, IA-NE-SD Metropolitan Statistical Area",17-2051,Civil Engineers,40,Hourly wage,38.66,26.90,44.54,25.21,29.34,36.05,48.91,58.79
"Sioux City, IA-NE-SD Metropolitan Statistical Area",17-2051,Civil Engineers,40,Annual wage,80416.00,55943.00,92653.00,52446.00,61024.00,74981.00,101723.00,122293.00
"Sioux City, IA-NE-SD Metropolitan Statistical Area",17-2112,Industrial Engineers,50,Hourly wage,40.57,31.26,45.22,28.75,33.26,38.53,47.35,57.75
"Sioux City, IA-NE-SD Metropolitan Statistical Area",17-2112,Industrial Engineers,50,Annual wage,84382.00,65027.00,94059.00,59794.00,69172.00,80147.00,98489.00,120116.00
"Sioux City, IA-NE-SD Metropolitan Statistical Area",17-2199,"Engineers, All Other",20,Hourly wage,47.80,44.60,49.40,41.67,44.06,47.95,51.16,57.87
"Sioux City, IA-NE-SD Metropolitan Statistical Area",17-2199,"Engineers, All Other",20,Annual wage,99425.00,92777.00,102749.00,86678.00,91642.00,99739.00,106422.00,120365.00
"Sioux City, IA-NE-SD Metropolitan Statistical Area",17-3011,Architectural and Civil Drafters,30,Hourly wage,23.46,20.81,24.78,19.58,20.83,22.98,26.38,29.85
"Sioux City, IA-NE-SD Metropolitan Statistical Area",17-3011,Architectural and Civil Drafters,30,Annual wage,48788.00,43291.00,51536.00,40732.00,43329.00,47794.00,54874.00,62084.00
"Sioux City, IA-NE-SD Metropolitan Statistical Area",17-3013,Mechanical Drafters,40,Hourly wage,25.83,20.02,28.73,18.58,20.97,24.24,29.61,36.66
"Sioux City, IA-NE-SD Metropolitan Statistical Area",17-3013,Mechanical Drafters,40,Annual wage,53724.00,41642.00,59766.00,38650.00,43619.00,50424.00,61592.00,76256.00
"Sioux City, IA-NE-SD Metropolitan Statistical Area",17-3022,Civil Engineering Technologists and Technicians,40,Hourly wage,28.64,19.91,33.01,18.20,22.16,29.09,35.86,39.34
"Sioux City, IA-NE-SD Metropolitan Statistical Area",17-3022,Civil Engineering Technologists and Technicians,40,Annual wage,59574.00,41405.00,68658.00,37846.00,46100.00,60516.00,74583.00,81835.00
"Sioux City, IA-NE-SD Metropolitan Statistical Area",17-3023,Electrical and Electronic Engineering Technologists and Technicians,40,Hourly wage,36.25,26.73,41.01,25.48,29.72,36.90,44.02,48.17
"Sioux City, IA-NE-SD Metropolitan Statistical Area",17-3023,Electrical and Electronic Engineering Technologists and Technicians,40,Annual wage,75406.00,55598.00,85310.00,53007.00,61812.00,76755.00,91564.00,100192.00
"Sioux City, IA-NE-SD Metropolitan Statistical Area",17-3098,"Calibration Technologists and Technicians and Engineering Technologists and Technicians, Except Drafters, All Other",,Hourly wage,39.41,33.23,42.50,31.48,34.78,40.14,45.41,48.58
"Sioux City, IA-NE-SD Metropolitan Statistical Area",17-3098,"Calibration Technologists and Technicians and Engineering Technologists and Technicians, Except Drafters, All Other",,Annual wage,81970.00,69121.00,88395.00,65485.00,72337.00,83491.00,94452.00,101050.00
"Sioux City, IA-NE-SD Metropolitan Statistical Area",19-0000,"Life, Physical, and Social Science Occupations",300,Hourly wage,30.33,18.33,36.32,16.17,21.04,28.14,36.79,44.46
"Sioux City, IA-NE-SD Metropolitan Statistical Area",19-0000,"Life, Physical, and Social Science Occupations",300,Annual wage,63079.00,38127.00,75554.00,33643.00,43773.00,58538.00,76533.00,92470.00
"Sioux City, IA-NE-SD Metropolitan Statistical Area",19-1031,Conservation Scientists,,Hourly wage,29.26,25.91,30.94,25.43,26.54,28.53,30.96,39.35
"Sioux City, IA-NE-SD Metropolitan Statistical Area",19-1031,Conservation Scientists,,Annual wage,60860.00,53882.00,64349.00,52899.00,55210.00,59342.00,64390.00,81844.00
"Sioux City, IA-NE-SD Metropolitan Statistical Area",19-3031,"Clinical, Counseling, and School Psychologists",20,Hourly wage,43.31,19.18,55.37,13.81,26.69,39.05,50.81,60.81
"Sioux City, IA-NE-SD Metropolitan Statistical Area",19-3031,"Clinical, Counseling, and School Psychologists",20,Annual wage,90085.00,39900.00,115178.00,28733.00,55521.00,81217.00,105676.00,126483.00
"Sioux City, IA-NE-SD Metropolitan Statistical Area",19-4071,Forest and Conservation Technicians,,Hourly wage,22.33,16.88,25.06,15.88,17.08,19.07,28.20,30.52
"Sioux City, IA-NE-SD Metropolitan Statistical Area",19-4071,Forest and Conservation Technicians,,Annual wage,46450.00,35110.00,52120.00,33038.00,35523.00,39663.00,58657.00,63477.00
"Sioux City, IA-NE-SD Metropolitan Statistical Area",19-4099,"Life, Physical, and Social Science Technicians, All Other",10,Hourly wage,18.31,13.81,20.56,12.72,13.63,15.13,24.73,29.48
"Sioux City, IA-NE-SD Metropolitan Statistical Area",19-4099,"Life, Physical, and Social Science Technicians, All Other",10,Annual wage,38080.00,28717.00,42762.00,26466.00,28340.00,31465.00,51448.00,61318.00
"Sioux City, IA-NE-SD Metropolitan Statistical Area",19-5011,Occupational Health and Safety Specialists,60,Hourly wage,37.24,29.00,41.36,26.84,31.16,37.78,42.85,48.05
"Sioux City, IA-NE-SD Metropolitan Statistical Area",19-5011,Occupational Health and Safety Specialists,60,Annual wage,77465.00,60326.00,86034.00,55829.00,64806.00,78584.00,89128.00,99948.00
"Sioux City, IA-NE-SD Metropolitan Statistical Area",21-0000,Community and Social Service Occupations,910,Hourly wage,21.37,12.60,25.76,11.17,14.50,19.22,26.99,33.38
"Sioux City, IA-NE-SD Metropolitan Statistical Area",21-0000,Community and Social Service Occupations,910,Annual wage,44454.00,26209.00,53577.00,23240.00,30155.00,39968.00,56135.00,69424.00
"Sioux City, IA-NE-SD Metropolitan Statistical Area",21-1012,"Educational, Guidance, and Career Counselors and Advisors",120,Hourly wage,24.68,17.96,28.04,16.41,20.22,25.28,29.32,32.41
"Sioux City, IA-NE-SD Metropolitan Statistical Area",21-1012,"Educational, Guidance, and Career Counselors and Advisors",120,Annual wage,51332.00,37361.00,58317.00,34127.00,42049.00,52573.00,60976.00,67405.00
"Sioux City, IA-NE-SD Metropolitan Statistical Area",21-1013,Marriage and Family Therapists,,Hourly wage,37.93,23.01,45.40,21.59,24.53,29.57,37.60,64.04
"Sioux City, IA-NE-SD Metropolitan Statistical Area",21-1013,Marriage and Family Therapists,,Annual wage,78904.00,47869.00,94422.00,44903.00,51021.00,61509.00,78199.00,133200.00
"Sioux City, IA-NE-SD Metropolitan Statistical Area",21-1015,Rehabilitation Counselors,30,Hourly wage,16.28,10.06,19.39,9.02,11.27,14.51,20.41,27.72
"Sioux City, IA-NE-SD Metropolitan Statistical Area",21-1015,Rehabilitation Counselors,30,Annual wage,33859.00,20916.00,40331.00,18759.00,23448.00,30175.00,42448.00,57652.00
"Sioux City, IA-NE-SD Metropolitan Statistical Area",21-1018,"Substance Abuse, Behavioral Disorder, and Mental Health Counselors",110,Hourly wage,24.11,15.00,28.66,13.62,16.18,23.81,31.31,37.06
"Sioux City, IA-NE-SD Metropolitan Statistical Area",21-1018,"Substance Abuse, Behavioral Disorder, and Mental Health Counselors",110,Annual wage,50147.00,31197.00,59622.00,28322.00,33655.00,49534.00,65129.00,77095.00
"Sioux City, IA-NE-SD Metropolitan Statistical Area",21-1021,"Child, Family, and School Social Workers",110,Hourly wage,18.89,11.45,22.60,10.19,12.97,17.65,23.45,30.21
"Sioux City, IA-NE-SD Metropolitan Statistical Area",21-1021,"Child, Family, and School Social Workers",110,Annual wage,39287.00,23825.00,47018.00,21189.00,26983.00,36712.00,48786.00,62837.00
"Sioux City, IA-NE-SD Metropolitan Statistical Area",21-1022,Healthcare Social Workers,40,Hourly wage,27.65,22.25,30.35,18.63,25.03,27.36,29.69,31.80
"Sioux City, IA-NE-SD Metropolitan Statistical Area",21-1022,Healthcare Social Workers,40,Annual wage,57509.00,46290.00,63119.00,38760.00,52065.00,56906.00,61753.00,66143.00
"Sioux City, IA-NE-SD Metropolitan Statistical Area",21-1023,Mental Health and Substance Abuse Social Workers,10,Hourly wage,21.21,16.25,23.70,15.94,17.37,19.72,24.75,30.41
"Sioux City, IA-NE-SD Metropolitan Statistical Area",21-1023,Mental Health and Substance Abuse Social Workers,10,Annual wage,44125.00,33804.00,49286.00,33149.00,36132.00,41007.00,51471.00,63248.00
"Sioux City, IA-NE-SD Metropolitan Statistical Area",21-1093,Social and Human Service Assistants,340,Hourly wage,16.01,10.90,18.56,9.57,12.28,15.72,18.90,23.47
"Sioux City, IA-NE-SD Metropolitan Statistical Area",21-1093,Social and Human Service Assistants,340,Annual wage,33296.00,22678.00,38606.00,19903.00,25532.00,32705.00,39315.00,48826.00
"Sioux City, IA-NE-SD Metropolitan Statistical Area",21-2011,Clergy,20,Hourly wage,23.51,21.08,24.72,19.74,21.00,23.11,26.37,29.47
"Sioux City, IA-NE-SD Metropolitan Statistical Area",21-2011,Clergy,20,Annual wage,48897.00,43841.00,51425.00,41058.00,43687.00,48068.00,54842.00,61307.00
"Sioux City, IA-NE-SD Metropolitan Statistical Area",21-2021,"Directors, Religious Activities and Education",,Hourly wage,23.47,17.04,26.68,16.18,17.61,20.21,23.34,29.12
"Sioux City, IA-NE-SD Metropolitan Statistical Area",21-2021,"Directors, Religious Activities and Education",,Annual wage,48808.00,35439.00,55492.00,33655.00,36637.00,42029.00,48553.00,60565.00
"Sioux City, IA-NE-SD Metropolitan Statistical Area",23-0000,Legal Occupations,260,Hourly wage,43.25,19.45,55.16,17.77,21.55,29.32,47.89,82.37
"Sioux City, IA-NE-SD Metropolitan Statistical Area",23-0000,Legal Occupations,260,Annual wage,89965.00,40447.00,114725.00,36956.00,44822.00,60989.00,99603.00,171328.00
"Sioux City, IA-NE-SD Metropolitan Statistical Area",23-1011,Lawyers,140,Hourly wage,58.70,27.70,74.19,26.27,29.65,37.94,73.56,
"Sioux City, IA-NE-SD Metropolitan Statistical Area",23-1011,Lawyers,140,Annual wage,122090.00,57625.00,154323.00,54641.00,61680.00,78921.00,153015.00,
"Sioux City, IA-NE-SD Metropolitan Statistical Area",23-2011,Paralegals and Legal Assistants,,Hourly wage,22.14,17.47,24.47,16.29,17.36,19.15,22.60,33.47
"Sioux City, IA-NE-SD Metropolitan Statistical Area",23-2011,Paralegals and Legal Assistants,,Annual wage,46047.00,36330.00,50906.00,33881.00,36116.00,39840.00,47014.00,69607.00
"Sioux City, IA-NE-SD Metropolitan Statistical Area",23-2099,"Legal Support Workers, All Other",40,Hourly wage,24.21,18.56,27.03,17.37,19.47,25.10,28.87,31.18
"Sioux City, IA-NE-SD Metropolitan Statistical Area",23-2099,"Legal Support Workers, All Other",40,Annual wage,50353.00,38613.00,56223.00,36139.00,40498.00,52213.00,60056.00,64848.00
"Sioux City, IA-NE-SD Metropolitan Statistical Area",25-0000,Educational Instruction and Library Occupations,3810,Hourly wage,24.04,13.57,29.28,12.03,15.84,23.05,32.25,37.94
"Sioux City, IA-NE-SD Metropolitan Statistical Area",25-0000,Educational Instruction and Library Occupations,3810,Annual wage,50004.00,28216.00,60899.00,25016.00,32939.00,47945.00,67083.00,78915.00
"Sioux City, IA-NE-SD Metropolitan Statistical Area",25-1011,"Business Teachers, Postsecondary",30,Hourly wage,,,,,,,,
"Sioux City, IA-NE-SD Metropolitan Statistical Area",25-1011,"Business Teachers, Postsecondary",30,Annual wage,71099.00,47463.00,82916.00,36953.00,59119.00,72407.00,80109.00,87284.00
"Sioux City, IA-NE-SD Metropolitan Statistical Area",25-1071,"Health Specialties Teachers, Postsecondary",70,Hourly wage,,,,,,,,
"Sioux City, IA-NE-SD Metropolitan Statistical Area",25-1071,"Health Specialties Teachers, Postsecondary",70,Annual wage,66463.00,49440.00,74974.00,40331.00,55952.00,65480.00,75777.00,82582.00
"Sioux City, IA-NE-SD Metropolitan Statistical Area",25-1072,"Nursing Instructors and Teachers, Postsecondary",90,Hourly wage,,,,,,,,
"Sioux City, IA-NE-SD Metropolitan Statistical Area",25-1072,"Nursing Instructors and Teachers, Postsecondary",90,Annual wage,65402.00,42333.00,76936.00,35402.00,51205.00,72623.00,80102.00,84708.00
"Sioux City, IA-NE-SD Metropolitan Statistical Area",25-1081,"Education Teachers, Postsecondary",,Hourly wage,,,,,,,,
"Sioux City, IA-NE-SD Metropolitan Statistical Area",25-1081,"Education Teachers, Postsecondary",,Annual wage,61003.00,35046.00,73981.00,33650.00,37151.00,56740.00,77019.00,94358.00
"Sioux City, IA-NE-SD Metropolitan Statistical Area",25-1121,"Art, Drama, and Music Teachers, Postsecondary",,Hourly wage,,,,,,,,
"Sioux City, IA-NE-SD Metropolitan Statistical Area",25-1121,"Art, Drama, and Music Teachers, Postsecondary",,Annual wage,63775.00,34120.00,78602.00,32965.00,35956.00,53761.00,75762.00,94691.00
"Sioux City, IA-NE-SD Metropolitan Statistical Area",25-1122,"Communications Teachers, Postsecondary",20,Hourly wage,,,,,,,,
"Sioux City, IA-NE-SD Metropolitan Statistical Area",25-1122,"Communications Teachers, Postsecondary",20,Annual wage,76090.00,43858.00,92206.00,36157.00,53208.00,74006.00,84358.00,101175.00
